Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
9020	-4138.839	-4151.992	13.15244	19.4357	11.43868	0.1914174	0.8752313	0.0203027	0.000100489	0.0131876	0.00772826	0.0424288	0.00671572	0.00976884	0.0212313	0.00635294	0.0204632	0.0168305	0.0544979	0.00679513	0.0656971	0.00443239	0.00351804	0.0123253	0.022485	0.0296566	0.0483247	0.0100933	0.0221143	0.000878542	0.00719352	0.0396993	0.0112571	0.0191673	0.00826816	0.0121274	0.0288492	0.0206657	0.0373978	0.00789867	0.014372	0.0446592	0.0213559	0.0139474	0.00394976	0.00908479	0.0751658	0.0120094	0.000469281	0.01837428	0.02624562	0.001167253	0.0142521	0.528145	0.00727767	0.00234795	0.442352	0.00562481	0.3971986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.05436	0.06096661	0.000389753	0.0289755	0.360889	3.60975	0.111438	0.435747	0.975803	2.47701	0.299928	0.300561	0.10841	0.291101	0.3983659	16.1642	22.1681	14.193	6.80877	5.56702	5.60656	11.4387	1.83654	5.30269	21.508	8.20927	35.8192	0.134598	2.84128	0.9970699
9030	-4152.5	-4155.825	3.325092	21.89407	11.43868	0.2105303	1.965225	0.0597066	8.46378e-05	0.0489137	0.0101818	0.0350139	0.00774378	0.0124093	0.0476807	0.0100461	0.0215606	0.0202192	0.0628135	0.00698423	0.0603157	0.00871106	0.0137842	0.0080975	0.026598	0.0398394	0.0614183	0.0166681	0.0215734	0.00061694	0.00609726	0.0323015	0.0155221	0.00940276	0.0095278	0.0267429	0.0268902	0.0455977	0.0173812	0.0270939	0.00781449	0.0152132	0.02495	0.0270519	0.0129636	0.0100595	0.0522471	0.011208	0.000693525	0.01920481	0.03635983	-0.01566234	0.0130874	0.526456	0.0044541	0.000423725	0.451969	0.00360941	0.3517336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.23509	0.06100552	0.000750279	0.0400627	0.410578	3.54861	0.289088	0.651264	1.06909	1.99055	0.303172	0.306119	0.141413	0.249296	0.3360713	16.1642	22.1681	15.5071	5.87812	5.56702	5.60656	11.4387	1.34172	5.30269	21.508	8.20927	34.9416	0.134598	3.83778	1.046604
9040	-4142.345	-4141.081	-1.264167	22.47554	11.43868	0.1524042	2.265689	0.117003	0.000124261	0.0592239	0.013493	0.0185801	0.0041142	0.00824122	0.0275215	0.00551284	0.0253852	0.0221846	0.0244788	0.00876896	0.0554006	0.0119537	0.00768766	0.00787104	0.0218598	0.0296574	0.0412076	0.0207735	0.0221395	0.000579821	0.00797716	0.0189817	0.0290847	0.021597	0.00531583	0.0262116	0.0131726	0.0496559	0.0156314	0.018564	0.0446868	0.0100762	0.0350834	0.0549865	0.0381942	0.00596543	0.0742052	0.0612018	0.00264326	0.03126986	0.03989536	0.05041271	0.0116328	0.54895	0.00425985	0.00142936	0.426075	0.00765285	0.2730667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.00059	0.07467209	6.13875e-05	0.0115707	0.249066	3.7393	0.323053	0.680587	1.07541	1.92095	0.278641	0.331261	0.132542	0.257556	0.3234794	16.1642	17.2686	15.5071	5.87812	6.29851	5.60656	11.4387	2.26741	5.46587	21.508	7.78456	34.9416	0.134598	3.83778	0.8441548
9050	-4152.459	-4150.656	-1.803454	26.59871	11.43868	0.1712928	1.066699	0.141866	0.000313456	0.0457232	0.00564457	0.0525629	0.00455465	0.0440974	0.0210606	0.00660386	0.0159885	0.0221368	0.0321267	0.00173563	0.0318462	0.0149608	0.00665347	0.00531154	0.0249928	0.0245168	0.0573958	0.0123394	0.01708	0.00127517	0.0204856	0.019666	0.0681699	0.0398477	0.00875782	0.0552114	0.00907145	0.0322286	0.0189247	0.00722608	0.061454	0.00804395	0.0107262	0.0307513	0.0245101	0.0064755	0.0511988	0.0969965	0.0108851	0.03782103	0.02884315	0.01426245	0.00844969	0.539712	0.00952455	0.00341695	0.434319	0.00457811	0.2631853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1507	0.06119979	0.000166914	0.0190257	0.304742	3.67607	0.150067	0.495921	1.01023	2.34378	0.290228	0.33944	0.122032	0.2483	0.2774478	16.1642	18.0547	15.5071	6.1792	6.29851	5.60656	11.4387	2.26741	5.46587	21.8087	7.78456	34.9416	0.175455	4.05862	0.9485941
9060	-4148.328	-4147.39	-0.9382427	25.56402	11.43868	0.1925837	0.674194	0.0523333	0.000397872	0.0126333	0.00661155	0.0349672	0.00244348	0.0740455	0.0335484	0.0123354	0.012652	0.0233582	0.053599	0.00121952	0.0384711	0.0202195	0.00534032	0.00764675	0.0309307	0.0283458	0.0569367	0.0219043	0.016287	0.00136503	0.0108058	0.0206343	0.0652253	0.0564643	0.00937301	0.0299852	0.0184953	0.0459714	0.0109413	0.012009	0.0796832	0.0190268	0.0117862	0.0314069	0.0052225	0.0299177	0.0185641	0.061803	0.00581243	0.02936431	0.03530752	0.006063931	0.00992709	0.527745	0.00791305	0.00718641	0.445232	0.00199693	0.2224292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.73287	0.0575436	0.000407164	0.0296096	0.364026	3.60596	0.0686869	0.351095	0.914917	2.6653	0.330963	0.302861	0.117075	0.249101	0.2284932	16.1642	18.0547	15.5071	6.05035	4.98134	6.60607	11.4387	1.63233	5.46587	21.8087	7.78456	34.9416	0.175455	5.19479	0.9734612
9070	-4133.6	-4149.853	16.25328	15.43368	11.43868	0.2251498	1.144178	0.0517694	0.000261757	0.00360687	0.00425045	0.0470668	0.00739377	0.025784	0.0310428	0.00706431	0.00857131	0.019527	0.0288039	0.0126634	0.00224979	0.0172891	0.00886938	0.00870426	0.0195341	0.0216989	0.0389478	0.0261839	0.00880356	0.00244434	0.0043609	0.012211	0.0317123	0.0301853	0.0069549	0.0239676	0.0156052	0.0101127	0.00769153	0.00735962	0.047025	0.00869171	0.0181392	0.0671658	0.00196382	0.0455599	0.0349761	0.0153258	0.00623808	0.02148037	0.02933283	0.01602146	0.0155817	0.537121	0.00632848	0.0117105	0.422951	0.00630699	0.3520751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2984	0.04795354	0.00114844	0.049427	0.446073	3.50335	0.164791	0.516177	1.02031	2.29872	0.287187	0.306689	0.122214	0.283911	0.3680965	16.5737	17.2495	15.5071	7.4872	5.79757	5.45473	11.4387	2.45716	5.17055	21.8087	7.78456	34.9416	0.175455	5.19479	0.9564748
9080	-4136.815	-4149.637	12.82145	21.68328	11.43868	0.1824939	1.151654	0.0476291	0.000505169	0.00783689	0.00271134	0.0805374	0.0161252	0.0336031	0.0479323	0.0144409	0.0106165	0.0349488	0.0251555	0.0183668	0.00371252	0.0177391	0.00783158	0.0102084	0.026902	0.0192736	0.030631	0.0134491	0.0214083	0.00677116	0.0065731	0.0168116	0.019521	0.0708129	0.00893774	0.0154281	0.0246761	0.00374983	0.00420194	0.00438919	0.00848398	0.0276964	0.0137073	0.0813347	0.00118672	0.0539987	0.0226019	0.020391	0.0276445	0.01978859	0.03086081	-0.005027716	0.00956943	0.55355	0.0114033	0.012703	0.408648	0.00412691	0.3277106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.03578	0.05412605	0.000273863	0.0243258	0.336452	3.63895	0.166183	0.518028	1.0212	2.29459	0.293308	0.321438	0.114983	0.27027	0.3226829	16.5737	17.2495	15.5071	7.4872	6.49402	5.45473	11.4387	0.85202	6.43819	21.6532	7.78456	34.9416	0.175455	3.94962	1.015581
9090	-4147.753	-4157.804	10.05065	24.83697	11.43868	0.1803508	0.5727171	0.0263169	0.000447472	0.00333419	0.0354479	0.0909138	0.00408365	0.0399197	0.0326648	0.0161784	0.0171674	0.0499446	0.0178143	0.0136063	0.00226586	0.00921136	0.00565517	0.00967457	0.0262185	0.0180543	0.0496469	0.0219252	0.0193836	0.00852896	0.00753531	0.0352731	0.0138118	0.0142147	0.0100847	0.0354832	0.00962309	0.0072057	0.00379599	0.00131661	0.00348906	0.0142255	0.0144549	0.134831	0.00128536	0.034019	0.0143111	0.0236801	0.0110513	0.02537988	0.02628402	0.0474171	0.00409379	0.542084	0.0153394	0.00450875	0.43101	0.00296442	0.3399723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.13386	0.09178164	0.0002503	0.0232641	0.330471	3.64601	0.0475342	0.296762	0.866735	2.78897	0.322994	0.311454	0.108316	0.257236	0.3873894	16.5737	18.4301	15.5071	7.54919	5.53375	5.44486	11.4387	2.30698	7.04618	21.6532	7.78456	34.9416	0.175455	3.88585	0.8775984
9100	-4134.24	-4147.873	13.63245	25.73266	11.43868	0.1754967	2.785194	0.0125914	0.000277555	0.00605575	0.0242297	0.0402049	0.00760965	0.13199	0.0238498	0.0128743	0.0133427	0.0303307	0.0132279	0.0112383	0.00443781	0.00538063	0.0110495	0.006826	0.0466341	0.0362288	0.0264821	0.0146108	0.009671	0.00253091	0.00382636	0.0161886	0.0217271	0.00866814	0.0172386	0.0402243	0.00834151	0.00385508	0.00249664	0.000905631	0.00435869	0.020596	0.0163391	0.0610161	0.00141732	0.0116414	0.0327184	0.0175281	0.0367654	0.01777198	0.03021645	-0.02242611	0.00352289	0.507385	0.0107499	0.0165899	0.460904	0.000848696	0.3310768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.06195	0.07129052	0.0002025	0.0209418	0.316771	3.66208	0.37193	0.718896	1.08123	1.82795	0.301218	0.307498	0.1326	0.258685	0.3086507	16.5737	18.4301	15.5071	7.54919	6.81314	5.44486	11.4387	0.696023	7.04294	21.6532	7.78456	36.6157	0.175455	4.03354	1.072659
9110	-4139.265	-4148.173	8.907608	29.54343	11.43868	0.1434502	0.9559255	0.00802206	0.000400682	0.0127903	0.0571239	0.0546908	0.0114888	0.0696952	0.0249289	0.016356	0.00896429	0.0397669	0.032869	0.00950774	0.00586679	0.00797037	0.00723712	0.0076962	0.0616876	0.0692514	0.0427787	0.0178894	0.0122553	0.000877547	0.00926121	0.0215926	0.00640133	0.00949104	0.00582047	0.0457649	0.013359	0.00964241	0.0022976	0.000531364	0.00756282	0.00784034	0.0157455	0.100516	0.00259417	0.0115374	0.0590241	0.0371219	0.0146396	0.0239239	0.03860671	0.0253947	0.00738112	0.57524	0.0115437	0.0116092	0.393689	0.000536653	0.2150853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.00207	0.06216485	3.48404e-05	0.00872748	0.221991	3.76925	0.128078	0.463091	0.992295	2.41654	0.292131	0.304789	0.135124	0.267956	0.24048	16.5737	20.3043	15.5071	7.1444	6.67798	5.44486	11.4387	1.99809	7.04294	21.6532	7.78456	37.0477	0.175455	4.03354	0.8943999
9120	-4137.99	-4145.289	7.298761	34.38613	11.43868	0.1807595	0.7812235	0.00104632	0.0014055	0.0127507	0.0495843	0.0166399	0.0073747	0.0840773	0.0442174	0.0149578	0.0192667	0.0270011	0.0274579	0.00915154	0.0482258	0.0100161	0.00951531	0.00957598	0.0250481	0.0343766	0.0431375	0.0193607	0.0387574	0.00216643	0.00871589	0.0358693	0.0297864	0.0195044	0.00139926	0.0461604	0.0225413	0.0419179	0.00550086	0.000515884	0.00551945	0.0152198	0.011014	0.0825283	0.00467226	0.00466359	0.0406256	0.0215526	0.0151536	0.02100341	0.02275096	0.01078466	0.00937546	0.65197	0.00618376	0.010768	0.321339	0.000363606	0.2143591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.90335	0.04319797	0.000254673	0.0234649	0.331615	3.64467	0.0915575	0.399463	0.951613	2.55737	0.264586	0.316718	0.138179	0.280516	0.2251438	16.5737	19.5173	15.5071	6.40172	5.81867	5.44486	11.4387	1.99809	7.21342	21.6532	7.78456	37.0477	0.175455	3.67816	0.9520988
9130	-4140.333	-4144.472	4.138719	18.56856	11.43868	0.2010751	2.298667	0.00532108	0.00653312	0.00756831	0.067915	0.0287977	0.00839586	0.0623533	0.0583371	0.0367913	0.0041414	0.0392716	0.00591592	0.0170895	0.0328649	0.0111303	0.00910599	0.012241	0.0231737	0.0412312	0.0490487	0.015601	0.027733	0.00407428	0.00856103	0.0544539	0.00924248	0.0212063	0.00236673	0.0515372	0.014378	0.0146392	0.0169278	0.00067568	0.0154083	0.0220031	0.0287851	0.0745777	0.00214107	0.0667425	0.0183561	0.038718	0.0178747	0.03017915	0.03248633	0.05861183	0.0116016	0.542948	0.0150671	0.00443326	0.425463	0.000487044	0.2217023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.57892	0.03923077	0.000551176	0.034398	0.386458	3.57859	0.326498	0.683429	1.07594	1.91414	0.280981	0.31006	0.120049	0.288909	0.2803141	16.5737	20.8129	15.5071	6.88845	5.16936	5.50529	11.4387	1.7494	7.21342	21.9265	7.78456	37.0477	0.175455	3.02594	0.7909066
9140	-4128.87	-4143.27	14.3995	17.63392	11.43868	0.1649949	0.7097863	0.00316362	0.00796715	0.00316036	0.0374242	0.0118894	0.00247007	0.0329937	0.0262443	0.0112126	0.00888205	0.0336926	0.000658173	0.00642928	0.0112157	0.00313933	0.00521252	0.00989403	0.0146824	0.0257707	0.0259525	0.0186491	0.0121007	0.0008143	0.0174929	0.0321809	0.0186103	0.038402	0.0109406	0.0922055	0.0295487	0.00756152	0.00685421	0.000593615	0.0129164	0.0142794	0.00569116	0.0896001	0.00212843	0.0528391	0.00693446	0.0745109	0.0112241	0.01921925	0.03849541	0.1432726	0.00913655	0.491516	0.0103273	0.00292182	0.484422	0.00167626	0.2312022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.3072	0.07559726	0.000122667	0.0163261	0.286453	3.6971	0.0762798	0.368111	0.928442	2.62717	0.310928	0.304455	0.134212	0.250405	0.3744747	16.5737	20.2416	15.8162	6.88845	5.16936	5.50529	11.4387	1.7494	7.21342	21.9265	7.78456	37.0477	0.175455	3.37897	0.6174039
9150	-4121.349	-4138.367	17.01802	17.4894	11.45237	0.1889103	1.418825	0.00465761	0.00799798	0.00433574	0.0623982	0.0278126	0.01022	0.0294124	0.0219701	0.00949549	0.00375251	0.0421053	0.00194762	0.0181332	0.00869591	0.0166417	0.00359614	0.0112524	0.0174478	0.0208174	0.0275453	0.015775	0.00206073	0.000800347	0.0313079	0.018492	0.0105414	0.0150562	0.0224989	0.0739448	0.017046	0.00481445	0.00477683	0.00202503	0.0262433	0.0542307	0.00206802	0.0535765	0.00123056	0.0493046	0.0104476	0.0520186	0.0217623	0.01987365	0.0397434	0.06856465	0.00487445	0.570253	0.00766769	0.000971398	0.410012	0.00622167	0.272781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.17477	0.07197207	0.000354158	0.0276328	0.354101	3.61791	0.212506	0.574463	1.04528	2.16776	0.295819	0.308967	0.136201	0.259012	0.3413456	16.5737	20.2416	15.8162	7.48369	6.23123	5.50207	11.4524	1.31633	7.21342	21.9265	7.96055	37.0186	0.175701	3.136	0.7991342
9160	-4131.585	-4134.972	3.38651	21.82749	11.45237	0.1713965	2.011921	0.00641594	0.0210606	0.00276318	0.039409	0.0919371	0.032517	0.0956164	0.0435947	0.0066575	0.00244481	0.0433416	0.00314023	0.0206244	0.0468966	0.0212304	0.00749682	0.00877852	0.0203626	0.0141407	0.0260109	0.0259093	0.00719545	0.00108497	0.0587276	0.0151228	0.00655078	0.00684866	0.0135818	0.0901105	0.0218897	0.00123845	0.0088657	0.0116237	0.0111835	0.0116304	0.00100242	0.0155148	0.00197349	0.0285682	0.0260329	0.0072262	0.0480748	0.0270362	0.03044837	0.04468547	0.0132153	0.545424	0.00530457	0.00076089	0.427954	0.00734147	0.3446442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.89006	0.03980737	0.000167731	0.0190719	0.30504	3.67572	0.294694	0.656275	1.07029	1.97875	0.307433	0.290011	0.14184	0.260715	0.3893297	16.5737	20.2416	15.8162	7.48369	6.1381	5.08622	11.4524	1.74469	7.21342	21.9265	7.96055	37.0186	0.175701	2.76869	0.8852246
9170	-4149.849	-4147.61	-2.238706	18.31839	11.45237	0.2085374	0.3293323	0.00427262	0.0199205	0.00870945	0.0552009	0.0580811	0.0523121	0.10675	0.0250464	0.0786328	0.00641003	0.0277622	0.00680101	0.0327968	0.0355658	0.0169553	0.00953348	0.00942736	0.0166947	0.0219293	0.0377139	0.0253538	0.00992091	0.00106583	0.076862	0.0291075	0.0201695	0.0448235	0.0150579	0.0653121	0.0407922	0.00148685	0.00994485	0.00598974	0.00713972	0.0072655	0.00114661	0.0216767	0.0103573	0.0497654	0.0465035	0.00683732	0.0515872	0.02342052	0.01636366	-0.02548313	0.0117989	0.498182	0.0113921	0.00104064	0.473613	0.00397362	0.3585565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.79622	0.06032077	0.000704703	0.0388414	0.40557	3.55488	0.00797373	0.127422	0.641929	3.22268	0.298917	0.301331	0.131275	0.268477	0.3330733	16.5737	20.2416	13.9815	7.48369	6.78344	5.05159	11.4524	2.54343	5.89818	21.9265	7.96055	37.0186	0.195734	2.10599	1.076509
9180	-4153.354	-4145.043	-8.311786	19.80808	11.45237	0.1779706	0.4456765	0.00377484	0.0560452	0.0170606	0.0300119	0.130493	0.116411	0.095247	0.0384342	0.035694	0.00851061	0.0363115	0.0284818	0.0229131	0.0239116	0.0253882	0.0217242	0.0111408	0.0132406	0.0183355	0.0252832	0.0248446	0.0211887	0.000546308	0.052007	0.0342052	0.00728114	0.0244637	0.0288601	0.0826412	0.0365111	0.00110637	0.014916	0.0127445	0.0175817	0.0118885	0.000699047	0.0192071	0.00743975	0.034791	0.0175991	0.0207125	0.0410135	0.03243028	0.0141903	0.0347809	0.00729994	0.524702	0.0105114	0.00992009	0.445274	0.00229255	0.4521283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.02031	0.04596586	0.000225923	0.0221109	0.32378	3.65388	0.0238174	0.214981	0.77633	2.98487	0.291162	0.306845	0.141536	0.260457	0.4869092	16.5737	20.2416	15.0777	7.48369	6.78344	5.05159	11.4524	2.13261	5.89818	21.9265	7.96055	34.2187	0.195734	2.10599	0.928568
9190	-4159.491	-4150.985	-8.506123	24.16254	11.469	0.1636134	0.4127087	0.00899173	0.126047	0.0129332	0.0204486	0.0511371	0.0925645	0.0685523	0.0307683	0.0326136	0.0100374	0.0219356	0.0971195	0.0181974	0.012316	0.00877303	0.0150373	0.0082922	0.0179896	0.0186553	0.0219015	0.0189674	0.0122274	0.000626013	0.0524234	0.0225682	0.012188	0.018649	0.0702188	0.0389584	0.0112522	0.000999813	0.0426577	0.0151588	0.0134783	0.0100957	0.00114807	0.0111122	0.00579575	0.0737168	0.00916728	0.0613008	0.0520917	0.03252613	0.02716523	-0.03141287	0.00894333	0.452435	0.00578363	0.00376722	0.527096	0.00197448	0.3435961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.4244	0.02667846	0.000114289	0.015762	0.282401	3.70172	0.0185897	0.191184	0.744674	3.04555	0.34241	0.295478	0.135205	0.226907	0.3121832	16.1213	17.7083	13.9097	6.71197	6.78344	5.05159	11.469	2.58248	7.39752	21.9265	7.96055	34.6568	0.195734	2.75254	1.100623
9200	-4135.396	-4141.202	5.806083	26.18302	11.469	0.1595262	1.005425	0.0230558	0.0390924	0.0153875	0.00972424	0.0541085	0.0173176	0.0735727	0.024203	0.0396029	0.00959761	0.0231259	0.0225729	0.0312303	0.0156422	0.0109484	0.014965	0.00919344	0.0188361	0.0250063	0.0249175	0.0125395	0.0114051	0.000242394	0.0283014	0.0187791	0.0124357	0.0066399	0.0300726	0.0167611	0.0297401	0.000187151	0.0243977	0.0138705	0.00588886	0.0218531	0.00440968	0.00571827	0.0128224	0.006275	0.010683	0.0555399	0.0124973	0.01724065	0.02227733	-0.004020879	0.00928312	0.534822	0.00804006	0.00932553	0.432388	0.00614093	0.3516426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.70435	0.02882519	9.20424e-05	0.0141536	0.270335	3.71542	0.138035	0.478376	1.00089	2.3827	0.308875	0.297668	0.139702	0.253756	0.3476217	16.8266	22.3419	13.9097	6.04717	6.78344	5.05159	11.469	1.57982	7.39752	21.9265	7.96055	34.6568	0.195734	2.43575	1.011567
9210	-4142.853	-4146.435	3.582308	29.78518	11.66449	0.2043908	0.5364494	0.016079	0.00777927	0.00959358	0.0243191	0.0524566	0.00493141	0.0768428	0.0384688	0.0379294	0.0115749	0.0347761	0.0753843	0.0259668	0.00970681	0.0166459	0.00521887	0.0108698	0.0228258	0.0174356	0.0332764	0.0168944	0.0210746	0.000610015	0.028255	0.0228557	0.0152533	0.0228368	0.0364448	0.0313817	0.0172997	0.00021604	0.0114589	0.010428	0.0145988	0.0109836	0.00650145	0.00816889	0.0352392	0.0216005	0.00657403	0.0412516	0.00575421	0.01895848	0.02819425	0.01658757	0.00811892	0.519809	0.00449005	0.0169351	0.440858	0.00978904	0.2688351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.768	0.04914096	0.000616129	0.0363463	0.39502	3.56802	0.0403263	0.275046	0.845079	2.83955	0.281894	0.333437	0.119942	0.264727	0.2854226	16.8266	22.3419	13.9097	6.04717	6.78344	5.05159	11.6645	1.174	5.40581	21.9265	7.96055	34.6568	0.208321	2.43575	0.9418842
9220	-4141.242	-4150.17	8.927546	25.90983	11.66449	0.1846264	0.7085291	0.0140477	0.00788319	0.00200621	0.00866683	0.018686	0.00530591	0.0477521	0.0196519	0.0590214	0.00489786	0.0244499	0.0547952	0.0169642	0.00212557	0.0112071	0.00276875	0.00626377	0.0201449	0.0153801	0.0254049	0.00793396	0.00574426	0.00100598	0.0053554	0.0251411	0.0151692	0.0306018	0.0095765	0.0388536	0.00648747	0.000178236	0.0342952	0.0139675	0.00717946	0.00749965	0.00418923	0.0144769	0.00905631	0.0205489	0.00330677	0.0132075	0.0042914	0.01825835	0.01540247	0.06674532	0.00822982	0.550845	0.00484697	0.00629777	0.41659	0.0131909	0.151343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.99282	0.03212638	0.000298888	0.0254038	0.342361	3.63194	0.076011	0.367527	0.927988	2.62847	0.301427	0.284505	0.137713	0.276355	0.2180883	16.8266	19.95	14.8084	6.93518	7.06044	5.05159	11.6645	1.174	5.40581	21.9265	7.96055	34.6568	0.208321	1.85651	0.6939528
9230	-4140.503	-4142.241	1.738132	34.33392	11.66449	0.1732318	0.3092787	0.0296557	0.00317851	0.00593882	0.00307248	0.0468718	0.00653796	0.0462384	0.0269989	0.047014	0.0235106	0.0202054	0.0146556	0.0121865	0.00182852	0.0075127	0.00262451	0.00870561	0.014347	0.0142579	0.0282204	0.0112271	0.0028245	0.000319221	0.0105273	0.0183579	0.0480605	0.0205882	0.0109114	0.0311662	0.00551199	0.000730596	0.0241318	0.0257412	0.0172144	0.00822405	0.00494154	0.0318746	0.002437	0.045197	0.00462089	0.0115742	0.00188356	0.01752327	0.008347786	0.03157646	0.00927242	0.525569	0.00582008	0.00668624	0.442049	0.0106029	0.1368378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.9492	0.04190289	0.00018269	0.0198983	0.310309	3.66961	0.00607812	0.11173	0.611061	3.27113	0.299299	0.307055	0.14497	0.248676	0.1684143	16.8266	19.4062	14.8084	7.47602	7.06044	5.05159	11.6645	0.0567842	5.40581	21.9265	8.50334	34.6568	0.208321	1.85651	0.8125072
9240	-4139.293	-4150.691	11.39714	28.35903	11.66449	0.1779264	0.2109988	0.0281714	0.0313992	0.0047255	0.00697448	0.0474181	0.00610177	0.0192533	0.0131836	0.0288565	0.0223929	0.0259553	0.00332755	0.00449017	0.00456647	0.00433315	0.00461343	0.00759268	0.0117502	0.016351	0.0244024	0.00939748	0.0128345	0.000151573	0.0179312	0.0285486	0.0380285	0.01774	0.00465717	0.0150313	0.0137413	0.00240827	0.0169433	0.00733841	0.0333026	0.0175721	0.00682033	0.0670615	0.00511037	0.0134967	0.0103637	0.018813	0.00237525	0.02252209	0.0126765	0.01212086	0.00919847	0.564171	0.00901929	0.00607164	0.399237	0.0123028	0.163933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.36581	0.03562608	0.000225487	0.0220897	0.323655	3.65403	0.000761283	0.0403519	0.411749	3.54714	0.277823	0.31417	0.125888	0.282119	0.1760538	16.8266	22.0689	15.5124	6.93656	5.11844	6.70283	11.6645	2.38379	5.40581	21.9265	7.95283	34.6568	0.208321	2.10637	0.9311525
9250	-4145.641	-4149.923	4.282299	41.01884	11.66449	0.1558025	0.3632362	0.0702875	0.0878303	0.00226038	0.0098633	0.0618533	0.0189577	0.0315483	0.0140291	0.0380144	0.0109686	0.0380233	0.00523664	0.00764413	0.00351227	0.00544969	0.00200736	0.00521296	0.015355	0.0128651	0.0228159	0.0117316	0.0750396	0.000164292	0.0161572	0.0334066	0.029726	0.036743	0.00497935	0.0274421	0.0123358	0.00102078	0.010768	0.0104751	0.0262503	0.0135562	0.00435281	0.0152263	0.00639314	0.0016534	0.011024	0.0141943	0.000565654	0.02164795	0.01837214	-0.01859269	0.0138424	0.552081	0.00683806	0.00516932	0.414382	0.00768738	0.1943244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.73301	0.06212222	7.48213e-05	0.012768	0.25925	3.72791	0.0117874	0.15381	0.688224	3.14618	0.2843	0.303111	0.127896	0.284694	0.1757317	16.0428	19.2186	15.5124	6.93656	5.11844	6.70283	11.6645	1.99603	5.40581	21.9265	7.95283	34.6568	0.208321	2.654	1.105802
